loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year,,,,,
-20.737,104.67,7,6,1,262.26893,nan,0,,,,,
-9.353,86.278,4,7,1,289.61914,0.582234289786229,0,,,,,
-12.464,106.822,4,7,1,203.25832,nan,1995,,,,,
-12.967,100.929,4,7,1,187.24526,nan,0,,,,,
-5.723,173.071,4,5,1,130.87302,nan,1995,,,,,
-12.872,124.335,4,4,0,180.32281,nan,0,,,,,
-6.135,96.007,4,1,1,234.16118,0.41373983586011,2001,,,,,
-5.152,112.292,1,9,1,105.84771,0.610184713056495,2001,,,,,
-9.07,153.819,4,9,0,299.85914,0.536032111708468,0,,,,,
-7.386,160.887,4,9,1,238.68036,0.619662672303815,2007,,,,,
-10.998,92.685,4,4,1,209.47546,0.485122364101821,1982,,,,,
-7.711,76.549,3,5,0,214.41261,nan,0,,,,,
-5.344,150.529,3,2,0,271.5424,0.615218693352094,2005,,,,,
-6.73,90.035,5,4,0,264.46322,0,0,,,,,
-5.437,113.746,4,1,0,313.3122,0.579416471937476,2006,,,,,
-10.174,133.329,5,6,0,297.35138,nan,0,,,,,
-8.403,136.908,4,4,1,212.37506,0.215080318509228,0,,,,,
-11.732,143.431,1,4,1,170.94485,0.26586104921065,0,,,,,
-8.234,104.101,1,7,1,198.76526,0.548678055567961,1994,,,,,
-17.728,134.156,4,2,1,318.48444,nan,0,,,,,
-6.309,85.515,4,11,1,209.03138,0.625411525792174,0,,,,,
-25.342,64.011,1,8,1,291.97016,0.487492443417189,1991,,,,,
-7.677,85.897,4,9,0,283.61098,0.802932875170109,2003,,,,,
-8.807,134.937,1,0,1,143.41179,nan,0,,,,,
-6.114,105.062,7,8,1,271.41179,nan,0,,,,,
-15.474,75.959,4,6,0,166.66077,nan,0,,,,,
-9.518,143.317,5,11,0,201.06404,nan,0,,,,,
-7.325,117.882,4,4,1,159.4771,0.439202489315343,0,,,,,
-19.411,94.681,4,0,0,192.96608,nan,0,,,,,
-3.624,190.116,4,3,0,217.49506,0,2005,,,,,
-5.113,130.017,4,1,1,295.3922,0.583116495231398,2001,,,,,
-4.706,150.077,4,0,0,188.65587,0.574693297085008,2008,,,,,
-3.851,96.875,4,0,1,227.05587,nan,0,,,,,
-3.352,197.143,7,9,0,159.76444,0.407901717218074,0,,,,,
-15.135,144.217,4,2,1,266.39628,0.59711670292272,0,,,,,
-5.672,73.178,4,9,0,218.04363,0.466304830757286,2007,,,,,
-11.298,123.085,4,7,1,151.87546,0.419674278809553,0,,,,,
-8.489,100.98,4,1,1,281.86077,0,2008,,,,,
-7.204,130.49,3,11,0,130.66404,0.463489662237277,1989,,,,,
-7.412,103.14,4,8,1,181.39383,nan,0,,,,,
-13.462,125.648,4,0,1,339.80036,nan,0,,,,,
-6.291,96.091,4,5,1,213.4722,nan,2008,,,,,
-5.567,142.141,4,3,1,314.20036,nan,2004,,,,,
-8.025,85.003,4,5,0,351.45098,0.340922755864378,0,,,,,
-12.266,165.578,7,5,1,154.74893,nan,0,,,,,
-10.692,159.89,1,0,1,232.59383,0.215080318509228,0,,,,,
-5.189,100.119,4,7,1,174.99383,0.563755208391296,0,,,,,
-7.872,156.26,4,6,0,247.53587,nan,0,,,,,
-6.318,128.955,4,0,1,395.49342,nan,0,,,,,
-21.394,146.354,4,0,1,904.80281,nan,0,,,,,
-13.977,146.685,4,5,0,445.57016,nan,0,,,,,
-15.622,157.532,4,8,1,167.23546,0.405115721691386,0,,,,,
-6.028,119.2,4,11,0,163.91791,0.551921514941695,2000,,,,,
-4.045,133.983,4,11,0,338.442,0.212045405483719,0,,,,,
-3.285,93.225,3,5,0,275.90485,nan,2007,,,,,
-7.163,113.092,4,11,1,318.17098,nan,0,,,,,
-7.212,90.02,4,9,1,303.04608,nan,2000,,,,,
-7.417,121.99,4,0,1,273.24036,0.401925734686041,0,,,,,
-5.13,81.419,4,6,0,166.32118,0.637311276400838,1991,,,,,
-13.552,100.278,7,10,0,203.65016,0,0,,,,,
-12.113,148.68,4,5,1,132.30975,nan,0,,,,,
-9.645,121.966,4,8,1,316.99546,0.304169503435275,1973,,,,,
-14.18,120.049,4,0,1,234.73587,0.249065794853703,2004,,,,,
-6.292,98.513,4,1,0,286.53669,0.664542415199626,2001,,,,,
-4.177,120.638,4,8,1,249.67791,nan,2004,,,,,
-6.303,157.007,3,3,0,273.03138,nan,0,,,,,
-19.92,136.163,4,9,0,273.73669,nan,0,,,,,
-10.149,126.271,4,7,1,358.79138,nan,0,,,,,
-6.236,117.027,4,4,0,207.17669,0.7641169809665,2010,,,,,
-23.577,109.936,4,7,1,508.89098,0.290988178528472,0,,,,,
-17.569,117.661,4,0,1,255.7122,0.583552099352654,1983,,,,,
-20.343,108.234,1,7,1,320.522,0,2000,,,,,
-3.59,102.724,4,1,1,237.73995,0.69047353903576,1997,,,,,
-10.554,133.404,1,2,1,147.85261,nan,2004,,,,,
-6.609,91.967,5,0,1,357.14567,nan,0,,,,,
-26.455,64.988,3,4,0,198.89587,nan,0,,,,,
-9.444,87.461,1,7,1,236.79955,nan,0,,,,,
-12.898,127.853,1,0,1,151.09179,nan,0,,,,,
-15.251,187.44,3,5,1,139.04934,nan,0,,,,,
-4.521,104.04,4,11,1,255.32036,0.270775998946327,2002,,,,,
-5.77,128.005,1,2,1,198.42567,0,0,,,,,
-11.019,143.969,4,0,1,275.43465,0.304169503435275,2004,,,,,
-15.188,229.049,5,9,0,239.17669,nan,0,,,,,
-17.253,102.399,4,5,1,87.40526,0.565451012173698,0,,,,,
-30.854,66.153,3,11,1,78.47138,nan,0,,,,,
-7.013,203.016,4,5,0,408.73751,nan,0,,,,,
-25.458,79.266,5,4,0,1130.94485,nan,0,,,,,
-7.973,99.984,4,4,1,229.32853,0.51142432568646,0,,,,,
-9.168,146.053,4,9,1,185.99138,0.572593044816125,2007,,,,,
-7.703,120.928,1,2,0,167.44444,nan,2009,,,,,
-22.377,87.038,4,7,1,155.402,nan,2000,,,,,
-16.682,124.759,5,2,1,231.57506,nan,0,,,,,
-12.235,124.479,1,6,1,313.20771,nan,0,,,,,
-8.149,159.986,4,5,1,298.762,0.212166837287145,0,,,,,
-8.924,135.642,4,4,1,230.42567,0,0,,,,,
-26.469,119.187,4,7,1,169.74322,nan,2002,,,,,
-15.235,173.712,4,4,0,297.76934,nan,0,,,,,
-8.873,74.739,1,3,1,170.23955,0,0,,,,,
-3.357,185.063,4,1,0,193.98485,0.684264217332365,0,,,,,
-15.911,144.538,4,0,1,146.02404,0.623037475551179,1967,,,,,
-7.383,93.011,4,2,1,223.05914,0.483977246170654,2003,,,,,
-7.028,111.408,4,0,1,294.86975,0.375984301500442,0,,,,,
-25.752,91.889,4,7,1,161.43628,0.249065794853703,2008,,,,,
-24.22,141.229,4,7,1,292.17914,0.26586104921065,2002,,,,,
-16.862,205.323,4,7,0,196.64934,0.194632647462504,0,,,,,
-10.44,111.459,4,3,1,188.99546,0.506905064197484,1984,,,,,
-14.866,122.843,5,5,1,43.38893,0.702023634952409,2005,,,,,
-9.718,116.075,4,0,1,237.60934,nan,0,,,,,
-9.364,118.144,4,9,0,270.05342,0.544514001878851,2005,,,,,
-6.326,128.004,5,2,1,277.73342,0.651935721241962,0,,,,,
-27.863,58.294,1,5,1,195.89179,0,0,,,,,
Time On My Hands (You In My Arms),-13.526,116.195,4,8,1,175.15057,0,0,,,,
-16.685,168.035,4,1,0,452.25751,0.262308997211945,1992,,,,,
-8.817,75.738,4,3,1,117.34159,nan,0,,,,,
-9.213,103.997,4,2,1,274.54649,0.52549711888017,1997,,,,,
-4.129,104.036,4,2,1,205.40036,0.358976526439597,1999,,,,,
-12.38,160.443,3,2,1,234.78812,nan,0,,,,,
-15.001,91.523,4,2,1,131.10812,0.375984301500442,1997,,,,,
-17.075,82.016,1,4,1,172.59057,0.303011990099079,0,,,,,
-11.655,111.01,4,0,0,128.96608,nan,0,,,,,
-9.531,130.677,4,8,0,225.41016,0.786169125976638,1994,,,,,
-9.528,160.336,4,11,0,203.25832,0,0,,,,,
-14.613,165.303,1,2,1,209.60608,nan,1981,,,,,
-8.615,98.752,3,4,1,193.67138,nan,1991,,,,,
-14.09,111.12,4,5,1,119.90159,nan,1968,,,,,
-9.095,47.96,4,7,1,221.30893,0.541492988700398,2005,,,,,
-5.548,135.045,1,8,1,193.72363,0.334706549069221,2008,,,,,
-6.708,127.911,4,6,0,246.09914,nan,0,,,,,
-6.548,123.522,4,7,1,203.7024,0.40003965695464,1998,,,,,
-16.972,98.467,3,7,1,62.51057,nan,0,,,,,
-17.053,112.625,4,11,1,166.66077,nan,1995,,,,,
-10.104,104.692,5,9,1,373.52444,nan,0,,,,,
-5.713,86.658,5,2,1,306.96444,nan,2005,,,,,
-16.308,127.494,4,9,0,192.96608,nan,0,,,,,
-5.157,165.278,4,7,1,299.31057,0.367273415809346,2004,,,,,
-13.844,76.716,4,11,1,280.5024,nan,2000,,,,,
-10.599,106.499,1,0,1,206.52363,0.621568231832673,2009,,,,,
-16.503,70.196,4,9,0,221.6224,0,0,,,,,
-9.423,122.47,5,1,1,126.64118,0.669413098138441,1993,,,,,
-7.571,120.006,4,5,1,233.9522,0,2009,,,,,
-7.173,140.17,3,11,1,257.09669,nan,0,,,,,
-14.931,201.541,1,6,1,42.91873,0.323112120895212,0,,,,,
-8.724,122.161,4,7,1,227.16036,0,0,,,,,
-14.237,119.866,4,11,0,277.08036,nan,1996,,,,,
-7.977,141.118,4,2,1,243.98322,0.299877488273978,2006,,,,,
-16.758,76.562,3,9,0,274.83383,nan,0,,,,,
-7.748,62.614,4,1,1,137.32526,nan,0,,,,,
-10.462,101.694,4,9,1,222.22322,0.215080318509228,0,,,,,
-12.505,85.493,7,5,0,197.51138,0.520794407067249,0,,,,,
-3.194,122.865,1,7,1,297.53424,nan,0,,,,,
-6.655,103.541,3,5,1,145.99791,nan,0,,,,,
-25.349,79.261,5,5,0,225.14893,0.215080318509228,0,,,,,
-4.481,161.899,4,1,1,217.75628,0.26586104921065,0,,,,,
-4.66,154.354,4,4,1,207.09832,0.624833533555656,2008,,,,,
-6.73,190.01,4,8,1,346.27873,nan,0,,,,,
-11.867,95.502,4,8,0,91.34975,nan,0,,,,,
-8.278,124.104,4,7,1,228.72771,0,0,,,,,
-8.208,128.022,4,0,1,153.33832,0.646151233788294,2009,,,,,
-12.452,91.044,5,4,0,234.57914,0.243551900615813,0,,,,,
-3.753,162.019,4,7,0,189.54404,0.622596351836892,0,,,,,
-18.498,101.163,4,5,1,171.75465,nan,0,,,,,
-5.652,150.788,4,7,1,247.77098,0.304169503435275,0,,,,,
-8.99,112.549,4,2,1,40.17587,nan,0,,,,,
The Barnyards Of Delgaty (Live),-13.906,100.831,4,5,1,121.67791,nan,0,,,,
-11.185,124.311,4,5,1,148.87138,nan,0,,,,,
-14.525,97.997,5,7,1,202.762,nan,0,,,,,
-14.811,110.06,3,7,0,109.92281,nan,0,,,,,
-5.663,160.018,4,6,0,240.22159,nan,0,,,,,
-11.462,115.533,4,1,1,433.42322,0,0,,,,,
-9.308,111.755,4,0,0,236.5122,nan,1990,,,,,
-15.83,128.666,3,4,0,100.23138,nan,1992,,,,,
-7.806,103.948,4,1,0,137.79546,nan,0,,,,,
-6.838,93.346,3,8,1,385.25342,0.548312704108075,0,,,,,
-14.194,115.024,1,5,0,182.04689,nan,2004,,,,,
-6.604,130.023,4,6,1,285.88363,0.212829229796626,0,,,,,
-5.049,143.864,4,0,1,272.14322,nan,0,,,,,
-23.923,191.383,4,5,0,90.14812,nan,2008,,,,,
-3.823,170.017,4,7,1,228.80608,nan,0,,,,,
-9.726,133.211,4,1,1,29.57016,nan,0,,,,,
-5.563,133.987,4,4,0,325.92934,0.299877488273978,0,,,,,
-11.179,98.001,5,6,1,267.38893,0.374179829264466,0,,,,,
-3.282,113.957,3,11,0,258.16771,nan,2007,,,,,
-6.452,100.009,5,2,0,203.31057,0.747654675025769,2009,,,,,
-9.324,101.172,4,1,0,639.42485,nan,0,,,,,
-12.769,71.031,1,1,1,338.05016,0.618047725796724,2007,,,,,
-6.392,73.052,4,7,1,281.83465,0,0,,,,,
-7.613,153.911,4,0,1,198.00771,0,0,,,,,
-5.015,184.884,4,7,1,172.25098,nan,1983,,,,,
-4.003,137.896,4,9,0,513.43628,nan,0,,,,,
-3.944,88.336,4,2,0,313.36444,0.482137585065015,1998,,,,,
-12.066,141.964,4,8,1,215.01342,0.266955186275539,0,,,,,
-5.971,88.096,5,5,1,211.69587,nan,2007,,,,,
-5.388,182.01,4,4,0,321.2273,0.5038996718113,0,,,,,
-16.945,155.954,3,3,1,52.45342,0.229144103716603,0,,,,,
-4.286,110.016,4,2,1,232.48934,nan,0,,,,,
-7.553,99.914,4,10,1,270.10567,nan,2004,,,,,
-41.806,43.877,1,6,0,313.73016,nan,0,,,,,
-19.345,148.653,5,2,1,94.9024,0.327736683177841,2005,,,,,
-17.198,168.248,4,2,1,181.60281,nan,0,,,,,
-6.311,192.021,7,7,1,288.39138,nan,0,,,,,
-5.775,144.974,4,6,0,257.54077,nan,1992,,,,,
-10.541,108.919,4,7,1,173.29587,nan,0,,,,,
-3.778,91.357,4,11,1,150.15138,0.551651693393683,2007,,,,,
-17.611,108.24,4,0,1,268.48608,nan,0,,,,,
-12.183,135.57,4,11,0,354.19383,0.215080318509228,2009,,,,,
-8.885,120.099,4,7,1,285.17832,nan,2008,,,,,
-8.535,86.353,5,9,1,330.16118,nan,2009,,,,,
-5.446,111.995,4,7,1,228.23138,0.299877488273978,2003,,,,,
-10.819,100.618,5,5,1,147.77424,0.345802233965329,0,,,,,
-9.452,154.159,3,8,1,173.92281,nan,0,,,,,
-11.769,111.214,1,10,0,189.93587,0,0,,,,,
-9.152,139.301,4,0,1,134.81751,nan,0,,,,,
-25.556,132.043,4,5,1,177.26649,nan,0,,,,,
-4.612,85.263,4,1,1,237.13914,0.323112120895212,2004,,,,,
-3.831,93.502,4,11,0,330.08281,nan,2002,,,,,
-3.315,137.926,1,10,0,171.67628,nan,0,,,,,
-11.887,163.937,4,7,1,220.39465,nan,0,,,,,
-18.342,66.856,4,7,1,456.69832,0.443291311905398,1971,,,,,
-5.074,130.461,4,10,1,269.29587,0.408110883510522,1986,,,,,
-11.923,99.829,1,6,0,176.37832,nan,2001,,,,,
-8.189,90.07,4,11,1,205.11302,0.334706549069221,1999,,,,,
-14.451,89.625,3,5,1,194.45506,nan,0,,,,,
-3.737,105.931,4,9,0,227.5522,0.464923994180718,2004,,,,,
-7.372,84.373,5,7,1,225.43628,0.766174643701339,1996,,,,,
-7.916,86.505,1,0,0,401.8673,nan,2003,,,,,
-17.216,96.952,5,0,0,209.05751,nan,0,,,,,
-3.103,115.717,5,6,0,210.70322,0.304169503435275,0,,,,,
-14.768,101.073,7,2,1,404.21832,nan,0,,,,,
-5.977,165.965,4,3,0,285.83138,0.445454525493426,1991,,,,,
-12.555,131.964,4,1,1,248.92036,nan,0,,,,,
-17.621,106.324,4,4,0,415.99955,nan,0,,,,,
-9.146,97.571,4,11,1,179.43465,0.319565986882865,1973,,,,,
-5.775,138.703,1,9,1,163.81342,nan,1983,,,,,
-14.962,97.52,1,5,1,163.94404,0.466422912178589,1964,,,,,
-15.853,99.006,1,0,1,165.0673,0,0,,,,,
-12.688,146.306,3,10,1,242.07628,nan,0,,,,,
-16.154,94.303,4,1,0,198.37342,nan,0,,,,,
-10.307,210.858,1,7,1,160.26077,nan,0,,,,,
-4.104,116.512,4,1,1,285.09995,0.783623854338703,1985,,,,,
-5.431,119.744,1,6,1,197.90322,0.639564765725765,1971,,,,,
-13.347,75.11,1,9,1,114.07628,0.489038209172683,1980,,,,,
-28.416,90.582,1,11,0,564.29669,0,0,,,,,
-5.827,131.971,4,5,1,428.06812,nan,1963,,,,,
-5.055,161.288,4,7,1,448.54812,0.588385843491353,2000,,,,,
-11.224,89.996,4,7,1,202.21342,0.585979766109278,2002,,,,,
-16.963,87.581,4,11,1,273.84118,0.239629097773637,1993,,,,,
-8.762,155.065,1,8,1,166.39955,0,0,,,,,
-12.969,135.189,7,0,1,516.362,nan,0,,,,,
-9.546,122.405,4,0,1,179.40853,nan,0,,,,,
-17.276,115.405,1,5,1,473.49506,0.215080318509228,0,,,,,
-9.309,94.971,4,8,0,166.86975,0.818941494363359,1998,,,,,
-6.86,96.058,4,1,1,59.95057,0,0,,,,,
-16.472,93.707,3,0,1,173.50485,nan,1950,,,,,
-13.157,113.097,4,0,1,319.39873,0.26586104921065,0,,,,,
-9.691,131.752,4,7,1,334.18404,0,2004,,,,,
-9.139,176.591,4,2,1,235.80689,0.494489517502113,0,,,,,
-29.342,60.439,4,0,1,207.09832,nan,0,,,,,
-13.422,84.895,4,9,0,338.12853,0.266955186275539,0,,,,,
-18.338,158.767,1,0,1,196.88444,nan,1930,,,,,
-17.425,137.537,1,7,1,12.12036,nan,0,,,,,
-4.665,81.767,4,4,1,184.18893,nan,0,,,,,
-34.033,0,4,10,1,3.99628,nan,1998,,,,,
-14.173,111.428,4,7,1,201.74322,nan,0,,,,,
-9.505,108.445,4,8,1,90.90567,0.658202537013869,1991,,,,,
-12.26,130.325,1,1,0,210.54649,0.535106024897857,2003,,,,,
-18.025,182.879,1,0,0,191.97342,0,0,,,,,
-4.459,207.974,4,2,0,140.40771,0.715511707357313,2009,,,,,
-23.549,176.279,4,0,1,197.22404,0.26586104921065,1956,,,,,
-3.67,91.011,4,8,1,219.81995,0.638646722895776,2005,,,,,
-3.809,127.891,4,11,1,250.67057,nan,0,,,,,
-4.403,89.925,4,6,1,243.25179,0.239629097773637,0,,,,,
-7.242,94.18,4,2,0,223.11138,nan,0,,,,,
-8.419,103.244,4,5,1,224.7571,nan,2009,,,,,
-13.589,109.057,4,9,0,166.03383,nan,1977,,,,,
-20.373,176.756,4,7,1,108.85179,nan,1996,,,,,
-12.626,66.931,4,7,1,214.93506,nan,0,,,,,
-8.278,141.379,4,0,1,326.16444,0,0,,,,,
-9.134,139.963,3,4,0,286.58893,nan,0,,,,,
-7.51,200.199,4,8,1,261.79873,0.454192988218022,1995,,,,,
-11.257,175.613,1,5,0,366.70649,nan,1995,,,,,
-12.831,111.868,1,4,1,165.61587,nan,0,,,,,
-9.224,134.552,4,4,0,188.94322,0.542877189902775,2005,,,,,
-13.01,146.143,3,7,1,163.63057,0.270775998946327,1988,,,,,
-4.357,124.973,4,5,0,269.94893,0.730009842996835,1986,,,,,
-9.606,242.393,4,7,1,181.81179,nan,0,,,,,
-6.259,149.913,4,5,0,260.20526,0.667279494157031,2003,,,,,
-5.099,146.013,1,4,0,202.23955,0.52549711888017,2007,,,,,
-9.71,150.799,4,9,1,218.40934,0.26586104921065,1980,,,,,
-10.587,106.58,1,10,0,350.4322,nan,1998,,,,,
-35.702,137.387,4,10,1,58.122,nan,0,,,,,
-11.009,127.874,4,11,0,456.51546,nan,1999,,,,,
-5.045,131.045,4,9,1,397.42649,nan,0,,,,,
-8.688,133.392,3,1,0,301.06077,nan,1997,,,,,
-13.577,93.443,1,10,1,169.97832,nan,0,,,,,
-4.912,95.611,4,9,1,148.92363,0.635164597961179,2007,,,,,
-9.793,130.823,5,11,0,229.40689,nan,0,,,,,
-9.322,108.417,4,2,1,156.29016,0,0,,,,,
-7.077,116.992,4,5,1,277.10649,0.245284295671806,2009,,,,,
-16.889,117.985,3,0,1,749.81832,0,0,,,,,
-9.109,90.055,1,5,0,264.25424,nan,2007,,,,,
-6.042,123.994,4,3,0,437.9424,nan,2001,,,,,
-9.992,77.352,3,10,0,338.02404,nan,0,,,,,
-3.353,141.749,4,2,1,199.28771,0.567591725042391,0,,,,,
-5.299,127.981,4,6,1,395.28444,nan,2006,,,,,
-6.359,81.828,4,5,0,308.53179,0,0,,,,,
-4.092,136.271,4,9,1,277.81179,nan,0,,,,,
-8.755,121.945,4,0,1,204.14649,nan,0,,,,,
-8.901,87.953,4,1,1,227.70893,0.92711212197551,2008,,,,,
-10.242,84.001,1,0,1,227.94404,0.239629097773637,1998,,,,,
-8.15,179.831,4,1,0,246.07302,nan,1993,,,,,
-10.537,120.731,4,1,1,341.75955,0,0,,,,,
-5.074,120.038,4,2,1,184.0322,nan,0,,,,,
-8.977,126.46,4,11,0,259.05587,nan,2006,,,,,
-22.645,138.83,1,7,1,276.79302,0.579728748613936,1992,,,,,
-6.965,94.005,4,1,1,385.2273,0.495123935877674,2002,,,,,
-11.368,147.347,4,11,0,1037.68771,nan,0,,,,,
-20.575,204.064,1,2,1,99.3171,nan,0,,,,,
-8.963,92.012,4,4,0,348.02893,nan,0,,,,,
-23.155,79.685,4,6,0,53.31546,0.212045405483719,2006,,,,,
-9.215,118.66,1,2,1,189.43955,0.215080318509228,0,,,,,
-15.45,159.502,3,4,0,186.5922,0.599660357626481,1998,,,,,
-2.182,174.865,4,10,0,49.94567,nan,0,,,,,
-2.98,95.684,4,0,1,276.03546,nan,0,,,,,
-8.7,86.971,4,7,1,184.55465,0.386790177139014,2005,,,,,
-6.36,134.5,4,7,1,381.17832,0.693464247535428,2008,,,,,
-12.407,115.449,4,0,0,207.93424,nan,0,,,,,
-5.145,153.211,7,10,0,265.61261,0.494489517502113,2000,,,,,
-13.214,138.213,4,5,1,201.9522,nan,1990,,,,,
-10.27,193.575,1,4,0,273.78893,0.629493247486775,1993,,,,,
-14.562,59.983,4,4,1,115.25179,nan,1956,,,,,
-10.091,153.086,4,4,1,310.59546,0,0,,,,,
-4.347,98.085,7,2,0,162.69016,0.540013925844039,0,,,,,
-4.309,152.457,4,4,0,211.87873,0.497833214570029,2006,,,,,
-9.722,95.986,4,8,0,273.18812,0,1993,,,,,
-8.948,140.025,4,0,0,241.68444,0.319686859069948,2009,,,,,
-5.92,133.986,4,4,1,153.33832,0.658202537013869,2001,,,,,
-8.147,119.996,4,7,1,266.00444,nan,0,,,,,
-17.83,164.698,4,4,0,307.51302,0,0,,,,,
-8.592,165.971,4,11,1,251.76771,nan,2009,,,,,
-20.142,98.823,7,1,1,159.11138,nan,1987,,,,,
-6.297,96.989,4,2,1,241.03138,0.48456252996793,1999,,,,,
-8.087,119.713,4,7,1,404.58404,nan,1996,,,,,
-14.977,135.951,1,11,1,226.06322,nan,1973,,,,,
-3.394,139.977,4,0,1,238.94159,0.487112194863463,2009,,,,,
-12.338,147.83,1,4,1,383.29424,0.564985964119049,2009,,,,,
-7.3,161.456,4,4,1,222.30159,0.659300406054487,1995,,,,,
-18.105,60.757,3,9,1,308.92363,0,0,,,,,
-6.962,133.903,3,10,0,441.96526,nan,1994,,,,,
-9.573,92.742,7,0,1,342.20363,nan,2003,,,,,
-12.455,205.245,4,0,1,234.762,0.785025092046012,1983,,,,,
-26.997,142.398,4,9,1,181.08036,nan,1947,,,,,
-16.372,126.986,1,2,1,287.99955,nan,2005,,,,,
-10.596,229.808,4,5,0,142.52363,0.636145536057906,2004,,,,,
-7.551,98.681,3,0,1,148.74077,nan,0,,,,,
-20.524,128.601,1,10,1,163.39546,nan,0,,,,,
-16.683,206.454,4,8,1,128.93995,0.364612477323083,2005,,,,,
-17.518,147.055,1,1,1,416.44363,0.255070001544072,0,,,,,
-4.739,104.587,4,5,1,228.62322,0.63160081808881,2001,,,,,
-10.19,127.191,1,5,0,119.71873,nan,1983,,,,,
-6.586,118.355,4,5,1,195.10812,nan,0,,,,,
-13.149,146.852,3,1,1,52.79302,0.720274942953518,1997,,,,,
-10.771,131.981,4,7,1,221.49179,0.42453905223734,0,,,,,
-6.209,131.279,4,7,1,274.59873,0.707668304630471,2007,,,,,
-5.497,85.322,3,8,1,461.24363,nan,0,,,,,
-4.017,120.039,4,7,1,414.1971,nan,0,,,,,
-11.552,117.269,4,7,1,186.67057,nan,0,,,,,
-15.893,110.598,4,8,1,225.74975,0.433861381878695,1988,,,,,
-14.361,144.232,4,10,1,201.92608,0.323112120895212,0,,,,,
-22.272,86.463,4,4,0,199.05261,0.313562114247934,2008,,,,,
-11.556,109.847,4,2,0,175.72526,nan,2009,,,,,
-5.958,92.998,5,4,1,274.78159,0.22847372977751,0,,,,,
-12.935,85.551,1,2,1,363.20608,nan,0,,,,,
-12.325,121.375,4,11,1,165.25016,nan,0,,,,,
-7.638,74.384,7,10,1,1598.1971,0.392008771471307,2000,,,,,
-2.895,127.15,4,4,0,184.00608,0.434838090260856,2006,,,,,
-11.331,120.583,4,1,0,211.9571,0.334706549069221,1990,,,,,
-16.375,162.984,4,8,1,244.27057,0,0,,,,,
-17.532,111.006,1,6,1,46.86322,0.424090810967438,0,,,,,
-10.791,170.702,4,7,1,255.00689,nan,0,,,,,
-4.678,113.966,4,9,0,214.09914,nan,0,,,,,
-11.104,160.052,3,4,0,233.66485,0.566339489582128,2006,,,,,
-9.23,110.603,3,3,1,161.74975,0,0,,,,,
-22.088,158.982,1,1,1,250.72281,0,0,,,,,
-19.736,63.334,5,7,1,109.16526,0.304169503435275,1998,,,,,
-12.067,157.532,4,2,1,215.43138,0.743943725223349,1991,,,,,
-9.873,130.815,1,7,1,116.4273,0.405115721691386,0,,,,,
-14.467,150.782,5,0,1,294.05995,0,2010,,,,,
-14.199,82.733,4,10,1,291.83955,0.380898979710511,1982,,,,,
-3.599,104.805,1,5,0,74.68363,0.548678055567961,0,,,,,
-4.533,84.461,4,7,0,194.45506,0,2006,,,,,
-5.73,109.072,5,1,1,187.24526,0.494489517502113,2008,,,,,
-16.055,174.609,4,0,0,162.87302,0,0,,,,,
-9.429,99.059,4,1,1,280.00608,0.77523536248439,1998,,,,,
-8.285,130.513,3,0,1,262.24281,0.304169503435275,2000,,,,,
-5.251,93.924,4,1,1,419.68281,0,0,,,,,
-8.299,153.3,4,5,1,165.35465,0,0,,,,,
-10.061,137.192,1,7,1,170.1873,0,1989,,,,,
-5,117.996,5,6,0,77.94893,0.355285536423089,0,,,,,
-8.072,78.588,3,9,0,265.1424,0.222587086504634,0,,,,,
-19.544,189.524,4,7,1,291.57832,0.469712431318956,1989,,,,,
-10.401,86.296,4,7,1,141.24363,0.405115721691386,1997,,,,,
-23.815,138.308,4,1,1,169.1424,nan,1966,,,,,
-9.909,186.549,4,2,1,159.242,0,0,,,,,
-12.584,64.033,3,0,1,380.81261,nan,0,,,,,
-9.86,187.566,4,4,0,279.74485,0.221548659914395,0,,,,,
-10.478,161.47,4,7,1,390.66077,0.799023519941942,1989,,,,,
-9.95,150.209,1,9,1,248.71138,0,0,,,,,
-12.634,115.919,4,11,1,310.20363,nan,0,,,,,
-8.64,80.996,4,6,0,247.71873,0,0,,,,,
-9.295,171.329,3,1,1,241.97179,0.488289876037345,1994,,,,,
-8.502,75.889,5,6,0,114.02404,nan,0,,,,,
-11.126,101.272,3,5,1,165.53751,nan,0,,,,,
-14.1,140.019,5,10,0,231.94077,nan,0,,,,,
-8.328,102.009,4,11,0,211.17342,nan,2009,,,,,
-3.963,130.136,4,11,0,224.28689,nan,2008,,,,,
-7.848,120.183,4,2,1,149.18485,0.405115721691386,0,,,,,
-5.745,186.128,4,7,1,153.93914,nan,0,,,,,
-6.962,173.221,4,7,1,126.87628,nan,0,,,,,
-7.094,93.265,4,0,1,209.97179,0,2007,,,,,
-5.851,128.399,4,11,1,206.18404,nan,0,,,,,
-5.626,150.077,4,10,0,329.37751,0.860070193742392,1992,,,,,
-14.904,123.094,4,6,0,167.6273,0.52549711888017,1994,,,,,
-11.51,174.437,4,0,1,212.32281,0,0,,,,,
-6.076,116.837,1,11,0,87.11791,nan,0,,,,,
-12.011,115.937,4,10,1,161.802,nan,0,,,,,
-5.319,180.327,1,2,1,258.19383,0.392008771471307,2009,,,,,
-12.439,168.935,4,2,1,250.85342,0.26586104921065,0,,,,,
-3.478,181.748,1,2,1,152.65914,0.299877488273978,2001,,,,,
